review,rating,date,clean_review,polarity,sentiment
Pinterest >> IG,5,2026-02-27 17:14:10,pinterest ig,0.0,Neutral
Exceptional Pins,5,2026-02-27 17:07:35,exceptional pins,0.6666666666666666,Positive
Op op op op,5,2026-02-27 17:06:29,op op op op,0.0,Neutral
You can always find what your looking for and easy to keep everything in one place.love it,5,2026-02-27 17:00:08,you can always find what your looking for and easy to keep everything in one placelove it,0.43333333333333335,Positive
just not it,1,2026-02-27 16:57:53,just not it,0.0,Neutral
good app nice work. very nice 👍,5,2026-02-27 16:52:46,good app nice work very nice ,0.6933333333333334,Positive
Has any topic you can think of to learn about,5,2026-02-27 16:48:56,has any topic you can think of to learn about,0.0,Neutral
another of pop up adds,4,2026-02-27 16:44:27,another of pop up adds,0.0,Neutral
do I really need to tell you why I'm giving it five stars?? it is pretty obvious I think it's a really cool and really nice app,5,2026-02-27 16:43:33,do i really need to tell you why im giving it five stars it is pretty obvious i think its a really cool and really nice app,0.27999999999999997,Positive
best,5,2026-02-27 16:38:01,best,1.0,Positive
"Latest update has video ads auto-playing. Extremely distracting. Ads are bad enough without this. 12/7/2017: CONSTANT CRASHING !!! It won't be open for even a full minute before it crashes! If you aren't going to fix it, you should be banned until you do!! 2/27/2026 - been a while but scams are prevalent, other than that, it's okay.",1,2026-02-27 16:35:15,latest update has video ads autoplaying extremely distracting ads are bad enough without this constant crashing it wont be open for even a full minute before it crashes if you arent going to fix it you should be banned until you do been a while but scams are prevalent other than that its okay,0.04444444444444446,Positive
the best,5,2026-02-27 16:26:43,the best,1.0,Positive
amezing,5,2026-02-27 16:19:53,amezing,0.0,Neutral
nice,5,2026-02-27 16:11:33,nice,0.6,Positive
nice,5,2026-02-27 16:06:11,nice,0.6,Positive
five star is not enough it deserves 10 star,5,2026-02-27 16:05:40,five star is not enough it deserves star,0.0,Neutral
besttttttttttt appppp bhai love it 🤧🤧 bas aise hi app ka intzar tha 😘😘,5,2026-02-27 16:04:54,besttttttttttt appppp bhai love it bas aise hi app ka intzar tha ,0.5,Positive
"I love that this app is all of the media and none of the social... but the media is 90% ads now. My ""For You"" feed isn't even stuff I want to look at anymore because it's all dumb ads. Not to mention the content has become very repetitive.",2,2026-02-27 15:56:01,i love that this app is all of the media and none of the social but the media is ads now my for you feed isnt even stuff i want to look at anymore because its all dumb ads not to mention the content has become very repetitive,-0.04166666666666667,Negative
is soooooo cute and dreamy,5,2026-02-27 15:52:17,is soooooo cute and dreamy,0.5,Positive
best app ever,5,2026-02-27 15:17:30,best app ever,1.0,Positive
motivation,5,2026-02-27 15:16:46,motivation,0.0,Neutral
app not working account and suddenly my account got deleted and not working again,1,2026-02-27 15:15:42,app not working account and suddenly my account got deleted and not working again,0.0,Neutral
Pinterest is an eye opener .Never knew there were so many miths and facts .very impressed.,5,2026-02-27 15:15:35,pinterest is an eye opener never knew there were so many miths and facts very impressed,0.75,Positive
the BEST,5,2026-02-27 15:12:28,the best,1.0,Positive
very helpful,5,2026-02-27 15:11:57,very helpful,0.2,Positive
"I spend a lot of time on this app. but great for finding crafts,scrapbook ideas. somethings are repeated but mostly new posts and great inspiration. LOVE this app",5,2026-02-27 15:10:25,i spend a lot of time on this app but great for finding craftsscrapbook ideas somethings are repeated but mostly new posts and great inspiration love this app,0.5590909090909091,Positive
Very good,5,2026-02-27 15:09:56,very good,0.9099999999999999,Positive
amazing,5,2026-02-27 15:07:42,amazing,0.6000000000000001,Positive
BEST APP IN THE WHOLE UNIVERSE. LOVEE IT.,5,2026-02-27 15:07:39,best app in the whole universe lovee it,0.6,Positive
Best no words to explain 👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻🙂🙂🙂🙂🙂🥰🥰🥰😍😍,1,2026-02-27 15:07:37,best no words to explain ,1.0,Positive
it's sooo good and like what can I say u should download it,5,2026-02-27 15:05:59,its sooo good and like what can i say u should download it,0.7,Positive
nice,5,2026-02-27 14:58:07,nice,0.6,Positive
very good app I love so much,5,2026-02-27 14:50:18,very good app i love so much,0.5366666666666666,Positive
fav aap,5,2026-02-27 14:49:35,fav aap,0.0,Neutral
nice app but refused to open after installing,5,2026-02-27 14:46:26,nice app but refused to open after installing,0.3,Positive
the app was working fine but since few months it is glitching a lot like it won't load it just shows something a little off even when my wifi is working properly fine. n it's been more than a month n the problem is still not fixed,3,2026-02-27 14:41:01,the app was working fine but since few months it is glitching a lot like it wont load it just shows something a little off even when my wifi is working properly fine n its been more than a month n the problem is still not fixed,0.14930555555555555,Positive
this is a very good app this app is very important,5,2026-02-27 14:35:57,this is a very good app this app is very important,0.715,Positive
Very fun,5,2026-02-27 14:35:28,very fun,0.39,Positive
Aesthetic,5,2026-02-27 14:34:03,aesthetic,0.0,Neutral
very helpful,5,2026-02-27 14:33:47,very helpful,0.2,Positive
cute amazing,5,2026-02-27 14:32:13,cute amazing,0.55,Positive
so aesthetic app I loved it 😄,5,2026-02-27 14:21:46,so aesthetic app i loved it ,0.7,Positive
👌,5,2026-02-27 14:18:35,,0.0,Neutral
"I hope you bring back the old Pinterest where there were no comments. Some people are too moralistic & plain rude regarding their opinions for what was posted for comfort or anything. And also, do fix how you see what is actually art versus the real adult content. I do not see why you have to ban or limit the audiences for a naked sculpture that is meant for academics and art references. Or for the sake of aesthetics when it is just PG-13 and not entirely explicit. EDIT: deleted my acc for good.",2,2026-02-27 14:15:50,i hope you bring back the old pinterest where there were no comments some people are too moralistic plain rude regarding their opinions for what was posted for comfort or anything and also do fix how you see what is actually art versus the real adult content i do not see why you have to ban or limit the audiences for a naked sculpture that is meant for academics and art references or for the sake of aesthetics when it is just pg and not entirely explicit edit deleted my acc for good,0.048412698412698414,Positive
there is amazing app 😊😊🥰,5,2026-02-27 14:11:50,there is amazing app ,0.6000000000000001,Positive
A lot of AI content,3,2026-02-27 14:10:14,a lot of ai content,0.0,Neutral
i really love this app but I would really appreciate it if u updated it and kindly add the copy paste option for photos with text please please please please please 🥺,5,2026-02-27 14:07:09,i really love this app but i would really appreciate it if u updated it and kindly add the copy paste option for photos with text please please please please please ,0.4333333333333333,Positive
Pinterest is perfect for inspiration and ideas. The visual layout is clean and easy to browse.,5,2026-02-27 13:52:50,pinterest is perfect for inspiration and ideas the visual layout is clean and easy to browse,0.45,Positive
"Since I updated the app,it keeps stopping, I uninstalled it then installed,same thing it is stopping for over three months now,but why I love the app I got a lot of ideas through it.",3,2026-02-27 13:50:58,since i updated the appit keeps stopping i uninstalled it then installedsame thing it is stopping for over three months nowbut why i love the app i got a lot of ideas through it,0.5,Positive
Great experience,5,2026-02-27 13:44:07,great experience,0.8,Positive
5 stars 🤩,5,2026-02-27 13:38:43, stars ,0.0,Neutral
Exellent,5,2026-02-27 13:38:12,exellent,0.0,Neutral
"It has the most beautiful photo , wallpaper, etc",5,2026-02-27 13:37:48,it has the most beautiful photo wallpaper etc,0.675,Positive
"Ahh, got it — Pinterest vibes 💖! Here’s a solid rundown (around 500 words) on how the app spreads positivity and how you can soak it in: 1. Visual Inspiration 24/7 Pinterest is basically a huge moodboard of images, videos (Pins), and ideas. The platform’s algorithm learns what makes you smile — travel dreams, DIY crafts, healthy recipes, fitness moves, uplifting quotes — and feeds you more of that. Every scroll can feel like flipping through a friend’s scrapbook full of good energy 🌸. it helps",5,2026-02-27 13:35:22,ahh got it pinterest vibes heres a solid rundown around words on how the app spreads positivity and how you can soak it in visual inspiration pinterest is basically a huge moodboard of images videos pins and ideas the platforms algorithm learns what makes you smile travel dreams diy crafts healthy recipes fitness moves uplifting quotes and feeds you more of that every scroll can feel like flipping through a friends scrapbook full of good energy it helps,0.34375,Positive
the influx of ai images and now the new ai moderation has completely ruined pinterest in every way. My pins are getting flagged for no reason and my friend got banned for literally nothing with no communication or reason.,1,2026-02-27 13:20:27,the influx of ai images and now the new ai moderation has completely ruined pinterest in every way my pins are getting flagged for no reason and my friend got banned for literally nothing with no communication or reason,0.11818181818181818,Positive
its the best app for who don't use insta🤣,5,2026-02-27 13:10:16,its the best app for who dont use insta,1.0,Positive
⭐⭐⭐⭐⭐,5,2026-02-27 12:38:28,,0.0,Neutral
"Way better than other apps,",5,2026-02-27 12:37:23,way better than other apps,0.1875,Positive
it's super usable. everything is available here. loved this app..🤎,4,2026-02-27 12:33:36,its super usable everything is available here loved this app,0.4777777777777778,Positive
"This app is fantastic! If you need any image, I highly recommend it.",5,2026-02-27 12:29:23,this app is fantastic if you need any image i highly recommend it,0.28,Positive
"why are the capital letters C, F and A, as well as a few numbers, completely absent in comments???",1,2026-02-27 12:21:35,why are the capital letters c f and a as well as a few numbers completely absent in comments,-0.05,Negative
Too many vendors & ads. IDK what its original purpose was but I used it as a visual platform. Now it's mostly shopping.,4,2026-02-27 12:14:49,too many vendors ads idk what its original purpose was but i used it as a visual platform now its mostly shopping,0.34375,Positive
nice social media app,5,2026-02-27 12:05:27,nice social media app,0.31666666666666665,Positive
very good app,5,2026-02-27 12:00:06,very good app,0.9099999999999999,Positive
a wonderful app. which improve my fashion sense 😜,5,2026-02-27 11:54:37,a wonderful app which improve my fashion sense ,1.0,Positive
vinay kumar maurya,5,2026-02-27 11:43:54,vinay kumar maurya,0.0,Neutral
very good,5,2026-02-27 11:34:40,very good,0.9099999999999999,Positive
"It is excellent for finding ideas for DIY projects, home design, and personal style.",5,2026-02-27 11:34:00,it is excellent for finding ideas for diy projects home design and personal style,0.5,Positive
the best,5,2026-02-27 11:09:47,the best,1.0,Positive
"Nowadays it's a trash bin with AI-slop and AI-censorship. Oh, and now I rarely can see comments even if it's obvious they exist",3,2026-02-27 11:00:06,nowadays its a trash bin with aislop and aicensorship oh and now i rarely can see comments even if its obvious they exist,0.15,Positive
ek number ek,5,2026-02-27 10:58:41,ek number ek,0.0,Neutral
it's very good,5,2026-02-27 10:40:24,its very good,0.9099999999999999,Positive
good,5,2026-02-27 10:30:43,good,0.7,Positive
love it💜,5,2026-02-27 10:22:14,love it,0.5,Positive
Very nice 👍,5,2026-02-27 10:19:30,very nice ,0.78,Positive
👎,1,2026-02-27 10:12:46,,0.0,Neutral
Very helpful,5,2026-02-27 10:11:16,very helpful,0.2,Positive
Great app with the best customer service. Thumbs up.,5,2026-02-27 10:06:12,great app with the best customer service thumbs up,0.9,Positive
Nice and very very good,5,2026-02-27 10:00:43,nice and very very good,0.7549999999999999,Positive
"since the update I cannot switch between profiles. both are logged in, and both profile images show up but when I tap my other profile picture it just reloads my current profile.",1,2026-02-27 09:56:43,since the update i cannot switch between profiles both are logged in and both profile images show up but when i tap my other profile picture it just reloads my current profile,-0.0625,Negative
veryyyyyyy usefullllllllll~,5,2026-02-27 09:56:03,veryyyyyyy usefullllllllll,0.0,Neutral
best app,5,2026-02-27 09:48:39,best app,1.0,Positive
"Good app when you're looking for a profile picture, wallpaper, any aesthetic or an inspiration for doing something. But sometimes it gives me issues. I couldn't post for a few days because every time I pressed on the “+”, there was a black screen (because of dark mode) like if I didn't have anything in my gallery. Now I can't see my followers' profiles because of the same issue.",4,2026-02-27 09:44:20,good app when youre looking for a profile picture wallpaper any aesthetic or an inspiration for doing something but sometimes it gives me issues i couldnt post for a few days because every time i pressed on the there was a black screen because of dark mode like if i didnt have anything in my gallery now i cant see my followers profiles because of the same issue,0.03666666666666665,Positive
"my experience was too good with printerest!!!💗🎀 My experience of using Pinterest has been informative and enriching. It is a useful platform where users can find a wide variety of ideas related to education, art, craft, design, and lifestyle. I often use it to search for creative project ideas and study-related content. The images and explanations available on the platform help me understand concepts more clearly and improve my presentation skills. Overall, printerest is a good deal!!!🎀✨️🤍",5,2026-02-27 09:42:18,my experience was too good with printerest my experience of using pinterest has been informative and enriching it is a useful platform where users can find a wide variety of ideas related to education art craft design and lifestyle i often use it to search for creative project ideas and studyrelated content the images and explanations available on the platform help me understand concepts more clearly and improve my presentation skills overall printerest is a good deal,0.30999999999999994,Positive
very good app it provide us free ai videos and other things alsoo,5,2026-02-27 09:39:53,very good app it provide us free ai videos and other things alsoo,0.395,Positive
it download soo fast and it help me alot...,3,2026-02-27 09:37:01,it download soo fast and it help me alot,0.2,Positive
very use full this app nice ✨,4,2026-02-27 09:17:57,very use full this app nice ,0.3833333333333333,Positive
good,5,2026-02-27 09:14:50,good,0.7,Positive
𝓽𝓱𝓲𝓼 𝓪𝓹𝓹 𝓲𝓼 𝓼𝓾𝓹𝓮𝓻 𝓰𝓸𝓸𝓭,5,2026-02-27 09:10:42, ,0.0,Neutral
I love this app I found cute photos in this app I LOVE ITTTTTT,5,2026-02-27 09:09:06,i love this app i found cute photos in this app i love itttttt,0.5,Positive
nice app,5,2026-02-27 09:07:10,nice app,0.6,Positive
I like this app,5,2026-02-27 09:04:23,i like this app,0.0,Neutral
It's a very helpful and aesthetic app 🥰 it gives us manyyy intersting ideas 💡 must download app 💖,5,2026-02-27 09:00:38,its a very helpful and aesthetic app it gives us manyyy intersting ideas must download app ,0.2,Positive
I love this app,5,2026-02-27 08:54:57,i love this app,0.5,Positive
"The only thing that i hate is when i move my pins to a new folder or section, its not appearing as fast as it can and its taking seriously long. It's been like 2 hr and I've only move 50 pins in my new section its annoying as hell. I have uninstall this app and install it again and it's still not appearing. Fix this bug bro i can't even see my pins anymore. I don't have any patience for ts",1,2026-02-27 08:44:15,the only thing that i hate is when i move my pins to a new folder or section its not appearing as fast as it can and its taking seriously long its been like hr and ive only move pins in my new section its annoying as hell i have uninstall this app and install it again and its still not appearing fix this bug bro i cant even see my pins anymore i dont have any patience for ts,-0.1471590909090909,Negative
helping me in drawing,4,2026-02-27 08:31:15,helping me in drawing,0.0,Neutral
perfect to find any photos,5,2026-02-27 08:31:05,perfect to find any photos,1.0,Positive
nice app,5,2026-02-27 08:29:04,nice app,0.6,Positive
🤩,5,2026-02-27 08:27:51,,0.0,Neutral
very helpful,4,2026-02-27 08:20:24,very helpful,0.2,Positive
i can't open it in my phone after downloading,1,2026-02-27 07:54:05,i cant open it in my phone after downloading,0.0,Neutral
So use ful and asthentic app,5,2026-02-27 07:38:04,so use ful and asthentic app,0.0,Neutral
"The AI you use for translation sometimes sends a reply instead of a translation. Tapping in the comment text box to move the cursor still does not work (the cursor gets sent to the end of the text). As of recently, random letters are missing from comments, even older people comments that did have those letters. Not in any specific words either.",1,2026-02-27 07:24:34,the ai you use for translation sometimes sends a reply instead of a translation tapping in the comment text box to move the cursor still does not work the cursor gets sent to the end of the text as of recently random letters are missing from comments even older people comments that did have those letters not in any specific words either,-0.13333333333333333,Negative
soo good app just love it,5,2026-02-27 07:17:15,soo good app just love it,0.6,Positive
great,5,2026-02-27 07:04:51,great,0.8,Positive
great app,5,2026-02-27 06:54:50,great app,0.8,Positive
it's a good app for ideas and has a good understanding for what you would like.,4,2026-02-27 06:36:26,its a good app for ideas and has a good understanding for what you would like,0.7,Positive
great app for new Ideas and entertainment much more 😸💗💗✨,5,2026-02-27 06:19:12,great app for new ideas and entertainment much more ,0.4787878787878788,Positive
Good and satisfied,5,2026-02-27 06:18:18,good and satisfied,0.6,Positive
"something is off , whenever I try to open the app is says ""user not found "" and to refresh. I don't know why it is happening . I even tried uninstalling and installing but the problem still remains.😔",2,2026-02-27 06:06:40,something is off whenever i try to open the app is says user not found and to refresh i dont know why it is happening i even tried uninstalling and installing but the problem still remains,0.0,Neutral
This is literally one of the best apps I've probably ever downloaded. I've been scrolling for hours on it all day. I'm so happy that the ads never take up my whole screen or make me wait like others apps do!! You can even collaborate with others which makes it so interactive and help you make friends!! But overall I love Pinterest and recommend it for people who just wanna scroll through entertaining content like me😃,5,2026-02-27 06:02:14,this is literally one of the best apps ive probably ever downloaded ive been scrolling for hours on it all day im so happy that the ads never take up my whole screen or make me wait like others apps do you can even collaborate with others which makes it so interactive and help you make friends but overall i love pinterest and recommend it for people who just wanna scroll through entertaining content like me,0.5,Positive
I love Pinterest so much,5,2026-02-27 05:57:47,i love pinterest so much,0.35,Positive
best app,5,2026-02-27 05:56:03,best app,1.0,Positive
the app is acting up! 🙄 for a whole week.,1,2026-02-27 05:44:51,the app is acting up for a whole week,0.1,Positive
it's de best app ever,4,2026-02-27 05:38:49,its de best app ever,1.0,Positive
Your app is best but from who download plz tok me,3,2026-02-27 05:23:23,your app is best but from who download plz tok me,1.0,Positive
good,5,2026-02-27 05:19:16,good,0.7,Positive
"Pinterest is a censorship Nazi. This comment would not post. It was about rabbits eating food folks leave out. Absolutely nuts. ""If you put out this type of food a rabbit is not going to eat it if it's not supposed to. There are plenty of wet veggies and fruits all around them in nature and they don't eat them cuz they know they shouldn't. Just because you put it out doesn't mean they're going to run gobble it down. There are other animals out there who will eat it and they'll be fine."" WTH?",1,2026-02-27 04:54:31,pinterest is a censorship nazi this comment would not post it was about rabbits eating food folks leave out absolutely nuts if you put out this type of food a rabbit is not going to eat it if its not supposed to there are plenty of wet veggies and fruits all around them in nature and they dont eat them cuz they know they shouldnt just because you put it out doesnt mean theyre going to run gobble it down there are other animals out there who will eat it and theyll be fine wth,-0.012731481481481483,Negative
good,5,2026-02-27 04:48:33,good,0.7,Positive
"Excellent App, from art to food recipes, I especially love the videos as I am very artistic too, 💕 it.",5,2026-02-27 04:46:39,excellent app from art to food recipes i especially love the videos as i am very artistic too it,0.8111111111111112,Positive
enjoying Pinterest always🥰,4,2026-02-27 04:19:50,enjoying pinterest always,0.5,Positive
"I've been using the app for many years. I like it, it's useful for so many different things l do. Baking and cooking,home decor /improvement to hair cut and nail ideas, been looking at tattoo ideas lately too.",5,2026-02-27 04:17:45,ive been using the app for many years i like it its useful for so many different things l do baking and cookinghome decor improvement to hair cut and nail ideas been looking at tattoo ideas lately too,0.2,Positive
good,5,2026-02-27 04:10:32,good,0.7,Positive
nice,5,2026-02-27 04:07:18,nice,0.6,Positive
"One one of my boards only shows 11 pins even though its says 80 were saved to it. I have restarted my phone, cleared the data/cache, logged out/in, uninstalled/installed multiple times",1,2026-02-27 03:46:36,one one of my boards only shows pins even though its says were saved to it i have restarted my phone cleared the datacache logged outin uninstalledinstalled multiple times,0.0,Neutral
super radhe radhe,5,2026-02-27 03:46:34,super radhe radhe,0.3333333333333333,Positive
is so nice and it relaxes me and makes me feel like I have a lot of friends sending me funny stuff,5,2026-02-27 03:40:53,is so nice and it relaxes me and makes me feel like i have a lot of friends sending me funny stuff,0.425,Positive
I use this app,5,2026-02-27 03:38:46,i use this app,0.0,Neutral
the policy is the worst among any app I've seen you get pinned for blame if you save a image someone uploaded and the system takes it down your blamed for just saving it and if you get blamed enough your banned or account gets deleted even though you only saved the image and you never uploaded it,1,2026-02-27 03:28:41,the policy is the worst among any app ive seen you get pinned for blame if you save a image someone uploaded and the system takes it down your blamed for just saving it and if you get blamed enough your banned or account gets deleted even though you only saved the image and you never uploaded it,-0.28888888888888886,Negative
Super Theme. Good Theme.,5,2026-02-27 03:18:11,super theme good theme,0.5166666666666666,Positive
there is no home page..right to selling and how to get home screen off screen..I don't know if I have an account,1,2026-02-27 03:07:11,there is no home pageright to selling and how to get home screen off screeni dont know if i have an account,0.0,Neutral
"I used to love Pinterest, but has too many ads now. I'm not against ads, I know their purpose, but it's very annoying to be scrolling and have 6 ads every 10 pins. I'm really sorry to say that I don't enjoy Pinterest anymore, I used to spend a lot of time on this app, but now every time I open Pinterest all I see is ads. I don't want ads to be removed forever, I just want them to have a lower frequency. If I didn't have so many Pins for references, I would definitely uninstall this app forever.",1,2026-02-27 03:02:21,i used to love pinterest but has too many ads now im not against ads i know their purpose but its very annoying to be scrolling and have ads every pins im really sorry to say that i dont enjoy pinterest anymore i used to spend a lot of time on this app but now every time i open pinterest all i see is ads i dont want ads to be removed forever i just want them to have a lower frequency if i didnt have so many pins for references i would definitely uninstall this app forever,0.05,Positive
"A very good app, but fix some errors and bugs in the Pinterest web for browsers. Sometimes the site misbehaves, but right now it's good again.",5,2026-02-27 02:50:15,a very good app but fix some errors and bugs in the pinterest web for browsers sometimes the site misbehaves but right now its good again,0.6319047619047619,Positive
this is very useful+ joyful 🎀 I really enjoyed at this app . I really want to use this app more in future 💫,5,2026-02-27 02:38:19,this is very useful joyful i really enjoyed at this app i really want to use this app more in future ,0.318,Positive
I've never had any problem with Pinterest until this month when suddenly the app appears blank and says user not found and then when I reinstall and try to login it says email lookup not working. It has happened 2 times and right now I'm unable to login to my account. please fix this issue asap,2,2026-02-27 02:34:13,ive never had any problem with pinterest until this month when suddenly the app appears blank and says user not found and then when i reinstall and try to login it says email lookup not working it has happened times and right now im unable to login to my account please fix this issue asap,-0.053571428571428575,Negative
"THIS APP IS FABULOUS.. I LUV THIS APP A LOT.. U CAN SAVE YOUR PINS, CREATE PINS, MAKE FRIENDS, FOLLOW OTHER PEOPLE, CUSTOMIZE YOUR OWN ACCOUNT AND MANY MORE..... and the best part is it doesn't even have any adds... I RECOMMEND EACH AND EVERYONE TO USE PINTEREST...",5,2026-02-27 02:29:55,this app is fabulous i luv this app a lot u can save your pins create pins make friends follow other people customize your own account and many more and the best part is it doesnt even have any adds i recommend each and everyone to use pinterest,0.4791666666666667,Positive
"it is the best app you can make wallpapers and things like that, you can have affordable idias to look up andbit is just really the best app out there love it 😚😁",5,2026-02-27 02:23:32,it is the best app you can make wallpapers and things like that you can have affordable idias to look up andbit is just really the best app out there love it ,0.675,Positive
GREAT VERY COLLABRATIVE,5,2026-02-27 02:21:24,great very collabrative,0.5,Positive
just amazing,5,2026-02-27 02:19:55,just amazing,0.6000000000000001,Positive
Good app,5,2026-02-27 02:17:48,good app,0.7,Positive
Nice,5,2026-02-27 02:14:32,nice,0.6,Positive
I like using pinterest but it is absolutely ridiculous getting in trouble and potentially having strikes against your account for stuff you don't even post. You shouldn't be getting in trouble for pins that aren't even yours.,2,2026-02-27 02:08:56,i like using pinterest but it is absolutely ridiculous getting in trouble and potentially having strikes against your account for stuff you dont even post you shouldnt be getting in trouble for pins that arent even yours,-0.18333333333333335,Negative
good,5,2026-02-27 02:06:56,good,0.7,Positive
very good aap,5,2026-02-27 02:06:01,very good aap,0.9099999999999999,Positive
addiction 🫩 😁,5,2026-02-27 01:36:51,addiction ,0.0,Neutral
"I've used this app since high school as an artist and a generally creative person. The 'Ai modified' tag is rarely accurate. I have had things I've pinned taken down for 'Adult content' even though I am an adult. I have also seen a significant amount of minors admitting not only their age, but that they are in relationships with grown adults. Pinterest, do better.",3,2026-02-27 01:14:50,ive used this app since high school as an artist and a generally creative person the ai modified tag is rarely accurate i have had things ive pinned taken down for adult content even though i am an adult i have also seen a significant amount of minors admitting not only their age but that they are in relationships with grown adults pinterest do better,0.21993827160493828,Positive
"I really love this app , but it's hard sometimes to find what you rally search .",5,2026-02-27 01:04:15,i really love this app but its hard sometimes to find what you rally search ,0.10416666666666666,Positive
User not found issue,4,2026-02-27 01:03:23,user not found issue,0.0,Neutral
"You find a lot of nice things, but moderation constantly steps over boundaries. They always lock your comments without permission or remove things for ""Child Safety"" when they do not endanger children. Highly don't recommend, just use Tumblr instead.",2,2026-02-27 00:46:04,you find a lot of nice things but moderation constantly steps over boundaries they always lock your comments without permission or remove things for child safety when they do not endanger children highly dont recommend just use tumblr instead,0.25333333333333335,Positive
"This app has it all! Aesthetics, photography, ideas, and even silly videos! Love it to bits.",5,2026-02-27 00:37:42,this app has it all aesthetics photography ideas and even silly videos love it to bits,0.0,Neutral
it's has a lot of good tips and recipes,5,2026-02-27 00:24:17,its has a lot of good tips and recipes,0.7,Positive
this is the best app inpo drawing,5,2026-02-27 00:12:20,this is the best app inpo drawing,1.0,Positive
So Beautiful,5,2026-02-26 23:42:30,so beautiful,0.85,Positive
very annoying not interested,1,2026-02-26 23:40:29,very annoying not interested,-0.5625,Negative
Superb product quality and excellent customer service. Worth every penny!,5,2026-02-26 23:37:29,superb product quality and excellent customer service worth every penny,0.7666666666666666,Positive
best,5,2026-02-26 23:12:00,best,1.0,Positive
so good,5,2026-02-26 23:10:46,so good,0.7,Positive
nice app,5,2026-02-26 23:03:19,nice app,0.6,Positive
I love it,5,2026-02-26 22:56:02,i love it,0.5,Positive
This is one of the best apps. I normally just use it for workout routines and wallpapers.,5,2026-02-26 22:34:32,this is one of the best apps i normally just use it for workout routines and wallpapers,0.575,Positive
I like this app,5,2026-02-26 22:32:53,i like this app,0.0,Neutral
"this app is amazing,I can find tutorials,art references,funny pics,and alot more! also you can upload anything you want and save any pic/video to different boards",5,2026-02-26 21:41:46,this app is amazingi can find tutorialsart referencesfunny picsand alot more also you can upload anything you want and save any picvideo to different boards,0.25,Positive
"I can stay on here forever,then i remember i have to go to bed😂",5,2026-02-26 21:08:17,i can stay on here foreverthen i remember i have to go to bed,0.0,Neutral
One the best apps i've ever used..lovin it! 🤌✨️🫶,5,2026-02-26 20:55:02,one the best apps ive ever usedlovin it ,1.0,Positive
"I DESPERATELY need a search feature for my boards when I'm saving pins. Not on the profile page, but when I am going to save a pin and have to SCROLL to find the board I want. I really need that search bar there on android 😭",3,2026-02-26 20:53:22,i desperately need a search feature for my boards when im saving pins not on the profile page but when i am going to save a pin and have to scroll to find the board i want i really need that search bar there on android ,-0.19999999999999998,Negative
all good but there is way to many ads. Then some sites wants your email. before you can get a recipe.,4,2026-02-26 20:52:34,all good but there is way to many ads then some sites wants your email before you can get a recipe,0.4666666666666666,Positive
excellent,5,2026-02-26 20:51:48,excellent,1.0,Positive
"I really liked this app, but it's just flooded with ai and ads lately. I can understand the ads but can we please at least get a rule to label AI content as such and a setting option to not see ai content? it's making me want to uninstall and look for ai-free alternatives edit: tabsolute dumpster fire. It logged me out despite using the correct log in info because it can not pair with the email the device has logged in. This app is getting worse and worse.",1,2026-02-26 20:32:10,i really liked this app but its just flooded with ai and ads lately i can understand the ads but can we please at least get a rule to label ai content as such and a setting option to not see ai content its making me want to uninstall and look for aifree alternatives edit tabsolute dumpster fire it logged me out despite using the correct log in info because it can not pair with the email the device has logged in this app is getting worse and worse,-0.13333333333333333,Negative
"if you love good things in life? have this app. You find fashion, home, lifestyle inspo in one app",5,2026-02-26 20:21:14,if you love good things in life have this app you find fashion home lifestyle inspo in one app,0.6,Positive
need i say anything ?,5,2026-02-26 20:20:41,need i say anything ,0.0,Neutral
"I really recommended, you can find lots of ideas on the app and it's freee!!!",5,2026-02-26 20:16:25,i really recommended you can find lots of ideas on the app and its freee,0.2,Positive
Very useful,5,2026-02-26 20:08:28,very useful,0.39,Positive
its the best for promotion,5,2026-02-26 19:46:12,its the best for promotion,1.0,Positive
👌👍✔️💙,5,2026-02-26 19:41:53,,0.0,Neutral
Blood Sweat Tears,4,2026-02-26 19:35:12,blood sweat tears,0.0,Neutral
"wonderful, fun to use",5,2026-02-26 19:02:43,wonderful fun to use,0.65,Positive
very nice,5,2026-02-26 18:47:56,very nice,0.78,Positive
این برنامه واقعا عالیه . برای چی من دارم میگم که عالیه چون با این برنامه من توانستن که یک آنلاین شاپ با ایده های جالب و پر بازدید این برنامه بزرگوار بسازم و الان من بالای ۱۰ هزار فالور دارم و من طرح لباس ها را از پینترست میگیرم و خیاطی میکنم بخاطر طرح های زیبا توانستم سلبرتی های زیادی جذب کنم با این که من یک دختر افغان استم آواز خوان ورزشکار و غیره را توانستم با لباس های زیبا آنها را زیبا تر سازم . و من کلی میگم با این برنامه شما میتوانین یک پیچ یک دکان یا غیره را پیش ببرین,5,2026-02-26 18:36:10, ,0.0,Neutral
🙂,3,2026-02-26 18:34:25,,0.0,Neutral
SO FUN I LOVE IT 😍,5,2026-02-26 18:28:22,so fun i love it ,0.4,Positive
"😭pls pinterest is literally my favourite app!!!! but ever since I updated the app it's been crashing nonstop😭😭 🙏 every other time I open it it keeps telling me ""something is wrong, please try again later"" This is so sad 🥀",3,2026-02-26 18:21:29,pls pinterest is literally my favourite app but ever since i updated the app its been crashing nonstop every other time i open it it keeps telling me something is wrong please try again later this is so sad ,-0.225,Negative
