review,rating,date
very nice,5,2026-02-28 05:15:46
it is so helpful for me,5,2026-02-28 05:12:22
"My favourite one of all time!! Pinterest is way more better than YouTube, instagram, snapchat...so much information and entertainment",5,2026-02-28 05:12:13
so beautiful 😍,5,2026-02-28 05:07:06
it's like so cool 🫐,5,2026-02-28 04:53:17
that's wonderful app 😊🔥,5,2026-02-28 04:42:28
nice app,4,2026-02-28 04:37:22
"""Pinterest is an exceptional app for visual inspiration. Whether it's home decor, fashion, or DIY projects, you can find brilliant ideas for everything here. Its interface is very smooth, and organizing ideas into 'boards' is incredibly easy. The best part is its accurate algorithm, which always provides high-quality and relevant suggestions. For creative people, this app is nothing less than a goldmine.""",5,2026-02-28 04:35:56
i like this app very much,5,2026-02-28 04:30:18
nice to Dennise Torino Wardhana Putri..,5,2026-02-28 04:29:12
"I would do five starts, but there's now ai and its so stupid. ban ai on Pinterest and then I'll give it a five star rating",4,2026-02-28 04:20:02
"I was able to look past the egregious amount of ads, but AI is where I draw the line, especially used the capacity Pinterest is. I'm disappointed that somewhere I look for inspiration has been turned into the ban wild west and basically a rotating billboard, all in the name of what? Who does this AI serve? It isn't helping users, that's for sure. I will look for inspiration in other places that don't use AI recklessly (or at all, preferably).",1,2026-02-28 04:10:35
Ruined a good thing. it's all ads and AI slop,1,2026-02-28 04:09:53
I find it very useful for about anything you can think of.,4,2026-02-28 04:03:02
it's amazing app,3,2026-02-28 04:02:44
I mean... it's Pinterest 🌹,5,2026-02-28 03:58:20
this app is so cool,5,2026-02-28 03:52:52
Great app and easy to navigate. The backdrop to my life!,5,2026-02-28 03:40:53
Ilove this app it helps me find new backround ideas and new room ideas.,5,2026-02-28 03:05:51
"Great, inspiring for ideas, love this app",5,2026-02-28 03:04:39
"It actually the best app ever, but those sexual ads are over ,stop them.",2,2026-02-28 03:04:01
very good app,5,2026-02-28 03:00:30
ok,3,2026-02-28 02:49:37
💋⭐ ⭐ ⭐ ⭐ ⭐ ⭐ ⭐ ⭐,5,2026-02-28 02:41:53
best app,5,2026-02-28 02:41:38
my fav app,5,2026-02-28 02:38:53
love me some pinterest,5,2026-02-28 02:35:16
perfect,5,2026-02-28 02:33:42
badd,1,2026-02-28 02:32:08
"FIX THE BANS, PINTEREST.",1,2026-02-28 02:01:56
why my account is reactive ima report this:((,1,2026-02-28 01:51:43
"Was 5 stars and now 3. I still use this for art inspiration when I can but the amount of 'violations' they are giving pins I share that don't actually go against their terms is getting ridiculous. I can promise you that whatever 'adult content' you keep tagging my pins as is false when it's actually just a drawing tutorial for coloring eyes or drawing poses, let alone a video game or TV show. Whatever you have doing this is one of the things ruining the experience of this app.",3,2026-02-28 01:50:21
"weird, full of ai and ads. nothing really of substance anymore. go back to tumblr.",1,2026-02-28 01:43:46
not for me. Too controlling,1,2026-02-28 01:42:54
good,5,2026-02-28 01:42:42
"Updating in 2026: I now hate using Pinterest. Way, way too many ads. It's nowhere near as good as it used to be. A good half of the ""ideas"" before I swipe upward will be ads rather than actual ideas. I've had an account since the beginning, but it's really pointless, now. Too many fake sites, as well. This was one of the best apps before everyone started using it to try to make money. Now, it's one of the worst.",1,2026-02-28 01:35:37
ya bhot acha ha,5,2026-02-28 01:29:45
banned when I've never even pinned or commented anything. ig it doesn't matter. it's just ai slop and ads. back to Tumblr ig.,1,2026-02-28 01:15:41
super 👌🥰,5,2026-02-28 01:12:39
It was an amazing app,5,2026-02-28 00:59:57
"love, love this app..wish u could delve deeper into the pictures and such",5,2026-02-28 00:58:06
I find a lot of great recipes 😋 and also great pictures to put on my Facebook page and store 😀 👍 😊,5,2026-02-28 00:50:36
very good for image searches and collages,5,2026-02-28 00:49:48
nice,5,2026-02-28 00:45:29
now your learning.,2,2026-02-28 00:39:27
"Dogshit app, consistent AI use in moderation and letting the content proliferate on the platform consistant incompetence of moderation and flagging fully clothed people as graphic sexual nudity, things like tattoos as violence. maybe stop using AI to moderate and training AI on images you don't own and it would be a good app.",1,2026-02-28 00:31:11
Let us exit photos in comments without exiting the comment section and stop deactivating my post comment section without my permission. Stop restricting pin size ratio. Also it would be nice to have a feature that sees comment history Pinterest keeps having AI content and terrible moderation. So many if my harmless posts get flagged and then goes practically invisible to everyone else,1,2026-02-28 00:26:31
Gluten Free recipes are great! 😃,5,2026-02-28 00:26:21
it is hard to know where the ex. bed or furniture is from so add where the object or that where it is from,4,2026-02-28 00:19:21
great,5,2026-02-28 00:15:30
Thank you,5,2026-02-28 00:04:58
very nice,5,2026-02-27 23:42:03
very 6,5,2026-02-27 23:39:39
amazing,5,2026-02-27 23:25:56
"This is the best app ever I love using it to find photos to use for my videos and especially for followers. I like that, you can message your friends and your followers, this app is great, keep up the good work.💗",5,2026-02-27 23:24:56
"Pinterest is my favorite app of all time. Unfortunately, Pinterest as a company decided that AI is more important than people, and I will no longer be able to use Pinterest and will urge others to avoid it as well.",1,2026-02-27 23:07:39
it's the best,5,2026-02-27 22:44:48
thank you very much,5,2026-02-27 22:37:36
very good,5,2026-02-27 22:36:32
IDK I just love it!,5,2026-02-27 22:23:59
mom loves it,4,2026-02-27 22:16:31
"I used for years, fantastic for inspiration, followed the terms of use as best I could and made a mistake here and there. Until very recently, you see, the real life politics and the inability/unwillingness to keep a human component saw me banned for good for graphic violence. By a moderator bot, no human ever in the process. I'm not a violent person by default but this smacks of the shameful political punchdowns. Had a human looked, they would have seen very little of my ultimate ban reason. 🙄",1,2026-02-27 22:06:37
why I missed installing apps,5,2026-02-27 21:47:50
so much irritating ads and disturbing .,1,2026-02-27 21:12:58
love it,5,2026-02-27 21:04:09
It is so helpful and amazing to use,5,2026-02-27 21:02:49
love the ideas and tutorials.,5,2026-02-27 20:44:01
"Even after disabling AI content, my feed still sucks. It's still showing AI slop, and whatever isn't AI is an ad. Too few actual pins show up now, and everything is a shop link. I used to love Pinterest and spend hours on it. It's too hard to enjoy now, I'll probably uninstall it soon and not even bother anymore. They've absolutely ruined it.",1,2026-02-27 20:28:00
Good app,5,2026-02-27 20:22:32
"The amount of fake AI stuff and the bajillion ads on this platform has taken it from being an awesome resource for recipes, haircuts. crafts etc. to pure junk. Pinterest has fallen.",2,2026-02-27 20:17:36
Amazing app,5,2026-02-27 20:15:31
hi dear pinterest...id like to tell u...my pinterest is not loggin me in😭😭,2,2026-02-27 20:09:03
🥰𝓘 𝓵𝓸𝓿𝓮 𝓽𝓱𝓲𝓼 𝓪𝓹𝓹💋,5,2026-02-27 20:00:34
good,4,2026-02-27 19:50:28
Awesome saving 👏,5,2026-02-27 19:35:16
💯💯,5,2026-02-27 19:30:17
"The appnis really good but , whenever I try to login it's showing error again and again.",4,2026-02-27 19:19:29
so bad,2,2026-02-27 18:58:11
great ideas!!!!,5,2026-02-27 18:51:24
💗💗💗🎀🎀🌸🌸🌷🌷,5,2026-02-27 18:32:03
Amazing 🌸🍥🍡💮⭐,5,2026-02-27 18:30:48
"Use to be my favorite app, but it's been a bit of a mess. Too many ads, unfortunately.",3,2026-02-27 18:20:47
Pinterest rocks!!!,5,2026-02-27 18:20:22
❤️,5,2026-02-27 18:18:42
Good,5,2026-02-27 18:15:09
treats me like an princess and i love it,5,2026-02-27 18:15:07
Love it easy to use it,4,2026-02-27 17:51:22
excellent 👍,5,2026-02-27 17:50:23
very good,5,2026-02-27 17:48:08
"app is good . but why did you change the Interface , it looks less professional in my opinion, having all the tabs in one clean line was way better",3,2026-02-27 17:43:27
It's all AI and advertising now. I had 4 advertisements in a row. absolutely garbage.,1,2026-02-27 17:36:01
v v Nice app and then they were,5,2026-02-27 17:35:33
No video updates can be downloaded from this app because it is copyrighted. There is no benefit from this app. It is a waste of our time and data.,1,2026-02-27 17:28:04
Nice app,5,2026-02-27 17:25:02
best app so farrrr 💗😭🫶🏻,5,2026-02-27 17:21:26
Pinterest >> IG,5,2026-02-27 17:14:10
Exceptional Pins,5,2026-02-27 17:07:35
Op op op op,5,2026-02-27 17:06:29
You can always find what your looking for and easy to keep everything in one place.love it,5,2026-02-27 17:00:08
just not it,1,2026-02-27 16:57:53
good app nice work. very nice 👍,5,2026-02-27 16:52:46
Has any topic you can think of to learn about,5,2026-02-27 16:48:56
another of pop up adds,4,2026-02-27 16:44:27
do I really need to tell you why I'm giving it five stars?? it is pretty obvious I think it's a really cool and really nice app,5,2026-02-27 16:43:33
best,5,2026-02-27 16:38:01
"Latest update has video ads auto-playing. Extremely distracting. Ads are bad enough without this. 12/7/2017: CONSTANT CRASHING !!! It won't be open for even a full minute before it crashes! If you aren't going to fix it, you should be banned until you do!! 2/27/2026 - been a while but scams are prevalent, other than that, it's okay.",1,2026-02-27 16:35:15
the best,5,2026-02-27 16:26:43
amezing,5,2026-02-27 16:19:53
nice,5,2026-02-27 16:11:33
nice,5,2026-02-27 16:06:11
five star is not enough it deserves 10 star,5,2026-02-27 16:05:40
besttttttttttt appppp bhai love it 🤧🤧 bas aise hi app ka intzar tha 😘😘,5,2026-02-27 16:04:54
"I love that this app is all of the media and none of the social... but the media is 90% ads now. My ""For You"" feed isn't even stuff I want to look at anymore because it's all dumb ads. Not to mention the content has become very repetitive.",2,2026-02-27 15:56:01
is soooooo cute and dreamy,5,2026-02-27 15:52:17
best app ever,5,2026-02-27 15:17:30
motivation,5,2026-02-27 15:16:46
app not working account and suddenly my account got deleted and not working again,1,2026-02-27 15:15:42
Pinterest is an eye opener .Never knew there were so many miths and facts .very impressed.,5,2026-02-27 15:15:35
the BEST,5,2026-02-27 15:12:28
very helpful,5,2026-02-27 15:11:57
"I spend a lot of time on this app. but great for finding crafts,scrapbook ideas. somethings are repeated but mostly new posts and great inspiration. LOVE this app",5,2026-02-27 15:10:25
Very good,5,2026-02-27 15:09:56
amazing,5,2026-02-27 15:07:42
BEST APP IN THE WHOLE UNIVERSE. LOVEE IT.,5,2026-02-27 15:07:39
Best no words to explain 👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻🙂🙂🙂🙂🙂🥰🥰🥰😍😍,1,2026-02-27 15:07:37
it's sooo good and like what can I say u should download it,5,2026-02-27 15:05:59
nice,5,2026-02-27 14:58:07
very good app I love so much,5,2026-02-27 14:50:18
fav aap,5,2026-02-27 14:49:35
nice app but refused to open after installing,5,2026-02-27 14:46:26
the app was working fine but since few months it is glitching a lot like it won't load it just shows something a little off even when my wifi is working properly fine. n it's been more than a month n the problem is still not fixed,3,2026-02-27 14:41:01
this is a very good app this app is very important,5,2026-02-27 14:35:57
Very fun,5,2026-02-27 14:35:28
Aesthetic,5,2026-02-27 14:34:03
very helpful,5,2026-02-27 14:33:47
cute amazing,5,2026-02-27 14:32:13
so aesthetic app I loved it 😄,5,2026-02-27 14:21:46
👌,5,2026-02-27 14:18:35
"I hope you bring back the old Pinterest where there were no comments. Some people are too moralistic & plain rude regarding their opinions for what was posted for comfort or anything. And also, do fix how you see what is actually art versus the real adult content. I do not see why you have to ban or limit the audiences for a naked sculpture that is meant for academics and art references. Or for the sake of aesthetics when it is just PG-13 and not entirely explicit. EDIT: deleted my acc for good.",2,2026-02-27 14:15:50
there is amazing app 😊😊🥰,5,2026-02-27 14:11:50
A lot of AI content,3,2026-02-27 14:10:14
i really love this app but I would really appreciate it if u updated it and kindly add the copy paste option for photos with text please please please please please 🥺,5,2026-02-27 14:07:09
Pinterest is perfect for inspiration and ideas. The visual layout is clean and easy to browse.,5,2026-02-27 13:52:50
"Since I updated the app,it keeps stopping, I uninstalled it then installed,same thing it is stopping for over three months now,but why I love the app I got a lot of ideas through it.",3,2026-02-27 13:50:58
Great experience,5,2026-02-27 13:44:07
5 stars 🤩,5,2026-02-27 13:38:43
Exellent,5,2026-02-27 13:38:12
"It has the most beautiful photo , wallpaper, etc",5,2026-02-27 13:37:48
"Ahh, got it — Pinterest vibes 💖! Here’s a solid rundown (around 500 words) on how the app spreads positivity and how you can soak it in: 1. Visual Inspiration 24/7 Pinterest is basically a huge moodboard of images, videos (Pins), and ideas. The platform’s algorithm learns what makes you smile — travel dreams, DIY crafts, healthy recipes, fitness moves, uplifting quotes — and feeds you more of that. Every scroll can feel like flipping through a friend’s scrapbook full of good energy 🌸. it helps",5,2026-02-27 13:35:22
the influx of ai images and now the new ai moderation has completely ruined pinterest in every way. My pins are getting flagged for no reason and my friend got banned for literally nothing with no communication or reason.,1,2026-02-27 13:20:27
its the best app for who don't use insta🤣,5,2026-02-27 13:10:16
⭐⭐⭐⭐⭐,5,2026-02-27 12:38:28
"Way better than other apps,",5,2026-02-27 12:37:23
it's super usable. everything is available here. loved this app..🤎,4,2026-02-27 12:33:36
"This app is fantastic! If you need any image, I highly recommend it.",5,2026-02-27 12:29:23
"why are the capital letters C, F and A, as well as a few numbers, completely absent in comments???",1,2026-02-27 12:21:35
Too many vendors & ads. IDK what its original purpose was but I used it as a visual platform. Now it's mostly shopping.,4,2026-02-27 12:14:49
nice social media app,5,2026-02-27 12:05:27
very good app,5,2026-02-27 12:00:06
a wonderful app. which improve my fashion sense 😜,5,2026-02-27 11:54:37
vinay kumar maurya,5,2026-02-27 11:43:54
very good,5,2026-02-27 11:34:40
"It is excellent for finding ideas for DIY projects, home design, and personal style.",5,2026-02-27 11:34:00
the best,5,2026-02-27 11:09:47
"Nowadays it's a trash bin with AI-slop and AI-censorship. Oh, and now I rarely can see comments even if it's obvious they exist",3,2026-02-27 11:00:06
ek number ek,5,2026-02-27 10:58:41
it's very good,5,2026-02-27 10:40:24
good,5,2026-02-27 10:30:43
love it💜,5,2026-02-27 10:22:14
Very nice 👍,5,2026-02-27 10:19:30
👎,1,2026-02-27 10:12:46
Very helpful,5,2026-02-27 10:11:16
Great app with the best customer service. Thumbs up.,5,2026-02-27 10:06:12
Nice and very very good,5,2026-02-27 10:00:43
"since the update I cannot switch between profiles. both are logged in, and both profile images show up but when I tap my other profile picture it just reloads my current profile.",1,2026-02-27 09:56:43
veryyyyyyy usefullllllllll~,5,2026-02-27 09:56:03
best app,5,2026-02-27 09:48:39
"Good app when you're looking for a profile picture, wallpaper, any aesthetic or an inspiration for doing something. But sometimes it gives me issues. I couldn't post for a few days because every time I pressed on the “+”, there was a black screen (because of dark mode) like if I didn't have anything in my gallery. Now I can't see my followers' profiles because of the same issue.",4,2026-02-27 09:44:20
"my experience was too good with printerest!!!💗🎀 My experience of using Pinterest has been informative and enriching. It is a useful platform where users can find a wide variety of ideas related to education, art, craft, design, and lifestyle. I often use it to search for creative project ideas and study-related content. The images and explanations available on the platform help me understand concepts more clearly and improve my presentation skills. Overall, printerest is a good deal!!!🎀✨️🤍",5,2026-02-27 09:42:18
very good app it provide us free ai videos and other things alsoo,5,2026-02-27 09:39:53
it download soo fast and it help me alot...,3,2026-02-27 09:37:01
very use full this app nice ✨,4,2026-02-27 09:17:57
good,5,2026-02-27 09:14:50
𝓽𝓱𝓲𝓼 𝓪𝓹𝓹 𝓲𝓼 𝓼𝓾𝓹𝓮𝓻 𝓰𝓸𝓸𝓭,5,2026-02-27 09:10:42
I love this app I found cute photos in this app I LOVE ITTTTTT,5,2026-02-27 09:09:06
nice app,5,2026-02-27 09:07:10
I like this app,5,2026-02-27 09:04:23
It's a very helpful and aesthetic app 🥰 it gives us manyyy intersting ideas 💡 must download app 💖,5,2026-02-27 09:00:38
I love this app,5,2026-02-27 08:54:57
"The only thing that i hate is when i move my pins to a new folder or section, its not appearing as fast as it can and its taking seriously long. It's been like 2 hr and I've only move 50 pins in my new section its annoying as hell. I have uninstall this app and install it again and it's still not appearing. Fix this bug bro i can't even see my pins anymore. I don't have any patience for ts",1,2026-02-27 08:44:15
helping me in drawing,4,2026-02-27 08:31:15
perfect to find any photos,5,2026-02-27 08:31:05
nice app,5,2026-02-27 08:29:04
🤩,5,2026-02-27 08:27:51
very helpful,4,2026-02-27 08:20:24
i can't open it in my phone after downloading,1,2026-02-27 07:54:05
So use ful and asthentic app,5,2026-02-27 07:38:04
"The AI you use for translation sometimes sends a reply instead of a translation. Tapping in the comment text box to move the cursor still does not work (the cursor gets sent to the end of the text). As of recently, random letters are missing from comments, even older people comments that did have those letters. Not in any specific words either.",1,2026-02-27 07:24:34
soo good app just love it,5,2026-02-27 07:17:15
great,5,2026-02-27 07:04:51
great app,5,2026-02-27 06:54:50
it's a good app for ideas and has a good understanding for what you would like.,4,2026-02-27 06:36:26
great app for new Ideas and entertainment much more 😸💗💗✨,5,2026-02-27 06:19:12
Good and satisfied,5,2026-02-27 06:18:18
"something is off , whenever I try to open the app is says ""user not found "" and to refresh. I don't know why it is happening . I even tried uninstalling and installing but the problem still remains.😔",2,2026-02-27 06:06:40
This is literally one of the best apps I've probably ever downloaded. I've been scrolling for hours on it all day. I'm so happy that the ads never take up my whole screen or make me wait like others apps do!! You can even collaborate with others which makes it so interactive and help you make friends!! But overall I love Pinterest and recommend it for people who just wanna scroll through entertaining content like me😃,5,2026-02-27 06:02:14
I love Pinterest so much,5,2026-02-27 05:57:47
best app,5,2026-02-27 05:56:03
the app is acting up! 🙄 for a whole week.,1,2026-02-27 05:44:51
it's de best app ever,4,2026-02-27 05:38:49
Your app is best but from who download plz tok me,3,2026-02-27 05:23:23
good,5,2026-02-27 05:19:16
"Pinterest is a censorship Nazi. This comment would not post. It was about rabbits eating food folks leave out. Absolutely nuts. ""If you put out this type of food a rabbit is not going to eat it if it's not supposed to. There are plenty of wet veggies and fruits all around them in nature and they don't eat them cuz they know they shouldn't. Just because you put it out doesn't mean they're going to run gobble it down. There are other animals out there who will eat it and they'll be fine."" WTH?",1,2026-02-27 04:54:31
good,5,2026-02-27 04:48:33
"Excellent App, from art to food recipes, I especially love the videos as I am very artistic too, 💕 it.",5,2026-02-27 04:46:39
enjoying Pinterest always🥰,4,2026-02-27 04:19:50
"I've been using the app for many years. I like it, it's useful for so many different things l do. Baking and cooking,home decor /improvement to hair cut and nail ideas, been looking at tattoo ideas lately too.",5,2026-02-27 04:17:45
good,5,2026-02-27 04:10:32
nice,5,2026-02-27 04:07:18
"One one of my boards only shows 11 pins even though its says 80 were saved to it. I have restarted my phone, cleared the data/cache, logged out/in, uninstalled/installed multiple times",1,2026-02-27 03:46:36
super radhe radhe,5,2026-02-27 03:46:34
is so nice and it relaxes me and makes me feel like I have a lot of friends sending me funny stuff,5,2026-02-27 03:40:53
I use this app,5,2026-02-27 03:38:46
the policy is the worst among any app I've seen you get pinned for blame if you save a image someone uploaded and the system takes it down your blamed for just saving it and if you get blamed enough your banned or account gets deleted even though you only saved the image and you never uploaded it,1,2026-02-27 03:28:41
Super Theme. Good Theme.,5,2026-02-27 03:18:11
there is no home page..right to selling and how to get home screen off screen..I don't know if I have an account,1,2026-02-27 03:07:11
"I used to love Pinterest, but has too many ads now. I'm not against ads, I know their purpose, but it's very annoying to be scrolling and have 6 ads every 10 pins. I'm really sorry to say that I don't enjoy Pinterest anymore, I used to spend a lot of time on this app, but now every time I open Pinterest all I see is ads. I don't want ads to be removed forever, I just want them to have a lower frequency. If I didn't have so many Pins for references, I would definitely uninstall this app forever.",1,2026-02-27 03:02:21
"A very good app, but fix some errors and bugs in the Pinterest web for browsers. Sometimes the site misbehaves, but right now it's good again.",5,2026-02-27 02:50:15
this is very useful+ joyful 🎀 I really enjoyed at this app . I really want to use this app more in future 💫,5,2026-02-27 02:38:19
I've never had any problem with Pinterest until this month when suddenly the app appears blank and says user not found and then when I reinstall and try to login it says email lookup not working. It has happened 2 times and right now I'm unable to login to my account. please fix this issue asap,2,2026-02-27 02:34:13
"THIS APP IS FABULOUS.. I LUV THIS APP A LOT.. U CAN SAVE YOUR PINS, CREATE PINS, MAKE FRIENDS, FOLLOW OTHER PEOPLE, CUSTOMIZE YOUR OWN ACCOUNT AND MANY MORE..... and the best part is it doesn't even have any adds... I RECOMMEND EACH AND EVERYONE TO USE PINTEREST...",5,2026-02-27 02:29:55
"it is the best app you can make wallpapers and things like that, you can have affordable idias to look up andbit is just really the best app out there love it 😚😁",5,2026-02-27 02:23:32
GREAT VERY COLLABRATIVE,5,2026-02-27 02:21:24
just amazing,5,2026-02-27 02:19:55
Good app,5,2026-02-27 02:17:48
Nice,5,2026-02-27 02:14:32
I like using pinterest but it is absolutely ridiculous getting in trouble and potentially having strikes against your account for stuff you don't even post. You shouldn't be getting in trouble for pins that aren't even yours.,2,2026-02-27 02:08:56
good,5,2026-02-27 02:06:56
very good aap,5,2026-02-27 02:06:01
addiction 🫩 😁,5,2026-02-27 01:36:51
"I've used this app since high school as an artist and a generally creative person. The 'Ai modified' tag is rarely accurate. I have had things I've pinned taken down for 'Adult content' even though I am an adult. I have also seen a significant amount of minors admitting not only their age, but that they are in relationships with grown adults. Pinterest, do better.",3,2026-02-27 01:14:50
"I really love this app , but it's hard sometimes to find what you rally search .",5,2026-02-27 01:04:15
User not found issue,4,2026-02-27 01:03:23
"You find a lot of nice things, but moderation constantly steps over boundaries. They always lock your comments without permission or remove things for ""Child Safety"" when they do not endanger children. Highly don't recommend, just use Tumblr instead.",2,2026-02-27 00:46:04
"This app has it all! Aesthetics, photography, ideas, and even silly videos! Love it to bits.",5,2026-02-27 00:37:42
it's has a lot of good tips and recipes,5,2026-02-27 00:24:17
this is the best app inpo drawing,5,2026-02-27 00:12:20
So Beautiful,5,2026-02-26 23:42:30
very annoying not interested,1,2026-02-26 23:40:29
Superb product quality and excellent customer service. Worth every penny!,5,2026-02-26 23:37:29
best,5,2026-02-26 23:12:00
so good,5,2026-02-26 23:10:46
nice app,5,2026-02-26 23:03:19
I love it,5,2026-02-26 22:56:02
This is one of the best apps. I normally just use it for workout routines and wallpapers.,5,2026-02-26 22:34:32
I like this app,5,2026-02-26 22:32:53
"this app is amazing,I can find tutorials,art references,funny pics,and alot more! also you can upload anything you want and save any pic/video to different boards",5,2026-02-26 21:41:46
"I can stay on here forever,then i remember i have to go to bed😂",5,2026-02-26 21:08:17
One the best apps i've ever used..lovin it! 🤌✨️🫶,5,2026-02-26 20:55:02
"I DESPERATELY need a search feature for my boards when I'm saving pins. Not on the profile page, but when I am going to save a pin and have to SCROLL to find the board I want. I really need that search bar there on android 😭",3,2026-02-26 20:53:22
all good but there is way to many ads. Then some sites wants your email. before you can get a recipe.,4,2026-02-26 20:52:34
excellent,5,2026-02-26 20:51:48
"I really liked this app, but it's just flooded with ai and ads lately. I can understand the ads but can we please at least get a rule to label AI content as such and a setting option to not see ai content? it's making me want to uninstall and look for ai-free alternatives edit: tabsolute dumpster fire. It logged me out despite using the correct log in info because it can not pair with the email the device has logged in. This app is getting worse and worse.",1,2026-02-26 20:32:10
"if you love good things in life? have this app. You find fashion, home, lifestyle inspo in one app",5,2026-02-26 20:21:14
need i say anything ?,5,2026-02-26 20:20:41
"I really recommended, you can find lots of ideas on the app and it's freee!!!",5,2026-02-26 20:16:25
Very useful,5,2026-02-26 20:08:28
its the best for promotion,5,2026-02-26 19:46:12
👌👍✔️💙,5,2026-02-26 19:41:53
Blood Sweat Tears,4,2026-02-26 19:35:12
"wonderful, fun to use",5,2026-02-26 19:02:43
very nice,5,2026-02-26 18:47:56
این برنامه واقعا عالیه . برای چی من دارم میگم که عالیه چون با این برنامه من توانستن که یک آنلاین شاپ با ایده های جالب و پر بازدید این برنامه بزرگوار بسازم و الان من بالای ۱۰ هزار فالور دارم و من طرح لباس ها را از پینترست میگیرم و خیاطی میکنم بخاطر طرح های زیبا توانستم سلبرتی های زیادی جذب کنم با این که من یک دختر افغان استم آواز خوان ورزشکار و غیره را توانستم با لباس های زیبا آنها را زیبا تر سازم . و من کلی میگم با این برنامه شما میتوانین یک پیچ یک دکان یا غیره را پیش ببرین,5,2026-02-26 18:36:10
🙂,3,2026-02-26 18:34:25
SO FUN I LOVE IT 😍,5,2026-02-26 18:28:22
"😭pls pinterest is literally my favourite app!!!! but ever since I updated the app it's been crashing nonstop😭😭 🙏 every other time I open it it keeps telling me ""something is wrong, please try again later"" This is so sad 🥀",3,2026-02-26 18:21:29
the best app in world 🌍,5,2026-02-26 18:18:08
"Beautiful and wonderful, you'll love it 🤙🏻😓",5,2026-02-26 18:12:15
love it,5,2026-02-26 18:11:29
"I do not like this app for the fact that I constantly get violations for saving photos to my board. If the photo is violating something you should just delete it, Pinterest shouldn't let it exist on Pinterest so then you can punish random people for accidentally saving a photo. This is especially stupid cuz it's so easy to accidentally save a photo on Pinterest. On top of that the pictures I'm getting violations for aren't even graphic it's literally a Tattoo and a Minecraft build.",1,2026-02-26 18:10:19
"RIP, lost to IA",1,2026-02-26 18:07:45
One of the Greatest app ever developed. Take a bow 🗿,5,2026-02-26 17:50:20
I just love this app 💕,5,2026-02-26 17:47:37
Very quick.,4,2026-02-26 17:45:58
"I often find it difficult to locate a ""category"" of items or ideas relating to what I opened the app to find. Frequently my searches come back with either unrelated things or nothing at all.",4,2026-02-26 17:45:15
love the DIY ideas & free patterns,5,2026-02-26 17:42:42
Im getting tired of this app tbh. First they add annoying ads and now the videos i post are muted because of copyright claims and i can do nothing about it. atleast bring back your own music library option!!,1,2026-02-26 17:32:21
Satisfying 🙏🏼😁,5,2026-02-26 17:24:48
awesome,4,2026-02-26 17:18:38
"Pinterest has lots of good things and helpful things, Scriptures, kitchen helps, decor ideas, Sunday School craft ideas....Bible helps...food nutrition...all in one place.",5,2026-02-26 17:14:56
I am in love..🩷🩷🩷,5,2026-02-26 17:13:13
its verry good,5,2026-02-26 17:12:52
nice app,5,2026-02-26 17:06:01
video is not playing properly 😔🤬😡😤😠🧐🤬🤨😒,1,2026-02-26 17:03:33
loved the app tooo much!! perfect for a glow up and aesthetics!!💗✨,5,2026-02-26 17:01:15
wow,5,2026-02-26 17:00:00
"probably my favorite app. I get great ideas for everything and anything. crafts, decor, recipes, garden, clothes.",5,2026-02-26 16:59:04
Nothing loads so I uninstalled and reinstalled. Now I'm unable to even login,1,2026-02-26 16:55:05
"can you guys fix that glitches that keep making pin disappear every time i move to another board, i lost around 500 pin under 5 day, my issues it's just fix the moving pin to another boards, have a single board that say ""119 pin"" but I can't see non of them because they are invisible",1,2026-02-26 16:41:13
Now showing Nude advertisement. Worst!,1,2026-02-26 16:32:00
I love this app and its a useful app. I can get wallpaper to DP.,5,2026-02-26 16:30:17
best for any type of photo best in everything,5,2026-02-26 16:23:14
"crashes when I use hastags In description when i post something, double hastags crash the app all together, brackets dont show up as hastags on the app but is fine on web and the posts i upload dont show up publically eventho my profile is set to public and a lot of bugs...A LOT OF BUGS, at this point it's a glorified other website image link saver for stuff to get dmca'd than you actually posting your own stuff. sad:(",2,2026-02-26 16:21:26
very good app,5,2026-02-26 16:20:59
it's good I just think we should be able to download videos.,5,2026-02-26 16:18:11
I love it,5,2026-02-26 16:14:14
"This app is too good for aesthetic images and videos. The layout is too good. Everything is awesome and aesthetic! If you are looking for aesthetic, eye-catching and stunning images, then I would surely recommend this app.",5,2026-02-26 16:13:12
aesthetic vibes,5,2026-02-26 16:10:35
Sensational.. inspiring nd explores creativity in Godliness 💞🔥👣🙏,4,2026-02-26 16:07:45
"excellent , i am finding products i have been looking for !! Thanks",5,2026-02-26 16:03:20
I love how I can save everything in its own board to keep things organized. So user friendly! I can always find exactly what I'm looking for by searching for key words.,5,2026-02-26 15:57:41
I love it,3,2026-02-26 15:51:06
favourite app of genz's,5,2026-02-26 15:48:49
"I generally liked Pinterest because I helps me with creating layouts for my devices. However, within a day or so, the algorithm seems to have been changed and now I almost exclusively see pins I have never shown any interest in. This is VERY contraproductive and makes the app close to useless... please, whatever you did, change it back. for every 4 pins I see 2 sponsored posts and 1 ad, too. I'll have to search for a better alternative if this stays...",1,2026-02-26 15:47:39
good,5,2026-02-26 15:36:46
This app is very it doest'n give any add VERY GOOD APP ☺,5,2026-02-26 15:31:43
any birthday I put it says I am not eligible for Pinterest,1,2026-02-26 15:31:23
