review,rating,date,clean_review,polarity,sentiment
love this very informative App ☺️,5,2026-03-03 05:03:05,love this very informative app ,0.35,Positive
I love itt!!thanku,5,2026-03-03 04:58:49,i love ittthanku,0.5,Positive
good for editors . easy to use,4,2026-03-03 04:50:03,good for editors easy to use,0.5666666666666667,Positive
"I loved this app for years, but recently it started having so many ads, every few pins are sponsored links and it's so annoying!",1,2026-03-03 04:34:18,i loved this app for years but recently it started having so many ads every few pins are sponsored links and its so annoying,0.039999999999999994,Positive
wonderful,5,2026-03-03 04:16:52,wonderful,1.0,Positive
wow,5,2026-03-03 04:15:41,wow,0.1,Positive
"always giving me ideas and is overall a great app used for various things ranging from editing, art, and even food/work out ideas.",5,2026-03-03 04:12:48,always giving me ideas and is overall a great app used for various things ranging from editing art and even foodwork out ideas,0.26666666666666666,Positive
✨️,5,2026-03-03 04:01:47,,0.0,Neutral
it's super good,5,2026-03-03 03:51:18,its super good,0.5166666666666666,Positive
amazing but views kam aty mery,5,2026-03-03 03:45:23,amazing but views kam aty mery,0.6000000000000001,Positive
like app and Features = but my page no grow,5,2026-03-03 03:25:09,like app and features but my page no grow,0.0,Neutral
usefull,5,2026-03-03 03:17:17,usefull,0.0,Neutral
I love looking up things that interest me and then getting suggestions based on things I've looked up. very helpful and lots of fun.,5,2026-03-03 03:05:46,i love looking up things that interest me and then getting suggestions based on things ive looked up very helpful and lots of fun,0.3333333333333333,Positive
Very good,5,2026-03-03 03:01:27,very good,0.9099999999999999,Positive
you can find everything on this platform it's really helpful for me,4,2026-03-03 02:53:53,you can find everything on this platform its really helpful for me,0.2,Positive
this is a good 😊 app I love it 😻,5,2026-03-03 02:50:13,this is a good app i love it ,0.6,Positive
this is a very usefull app it helped me to post on my youtube account,5,2026-03-03 02:39:03,this is a very usefull app it helped me to post on my youtube account,0.2,Positive
"this is a very useful app, and this is a good for eidter , use the app",5,2026-03-03 02:25:38,this is a very useful app and this is a good for eidter use the app,0.5449999999999999,Positive
"nearly all comments are disabled for every post. please fix this, others are experiencing this too.",2,2026-03-03 02:14:13,nearly all comments are disabled for every post please fix this others are experiencing this too,-0.05,Negative
vikas kumar,5,2026-03-03 02:03:52,vikas kumar,0.0,Neutral
Good app,5,2026-03-03 01:57:50,good app,0.7,Positive
very well I wish to see the other individuals in this. Genre.,5,2026-03-03 01:56:05,very well i wish to see the other individuals in this genre,0.037500000000000006,Positive
so many things you can do and so many ideas ! I love Pinterest!,5,2026-03-03 01:55:17,so many things you can do and so many ideas i love pinterest,0.5,Positive
"always a great tool for me and inspiration through the roof,so speak! MUCH enjoyment, thanks for a great app.",5,2026-03-03 01:43:37,always a great tool for me and inspiration through the roofso speak much enjoyment thanks for a great app,0.5,Positive
good 👍,5,2026-03-03 01:43:31,good ,0.7,Positive
best,5,2026-03-03 01:29:05,best,1.0,Positive
love it,5,2026-03-03 01:04:44,love it,0.5,Positive
nice,5,2026-03-03 01:01:48,nice,0.6,Positive
"Great source of content, infinite topics, great personalisation, inspiring, amusing, touching, educational, ... could go on forever...",5,2026-03-03 00:54:10,great source of content infinite topics great personalisation inspiring amusing touching educational could go on forever,0.5750000000000001,Positive
"Pinterest is an incredibly inspiring and creative app that makes organizing ideas simple and fun. Creating boards, saving pins, and designing collages helps bring projects and styles to life. The content variety is amazing, from fashion and recipes to home decor and art. While occasional lag can happen during editing, the overall experience is smooth and motivating. Pinterest is perfect for discovering, planning, and turning ideas into reality. 📌✨",5,2026-03-03 00:50:22,pinterest is an incredibly inspiring and creative app that makes organizing ideas simple and fun creating boards saving pins and designing collages helps bring projects and styles to life the content variety is amazing from fashion and recipes to home decor and art while occasional lag can happen during editing the overall experience is smooth and motivating pinterest is perfect for discovering planning and turning ideas into reality ,0.3666666666666667,Positive
👍,5,2026-03-03 00:46:19,,0.0,Neutral
I like this app ... so nice to see contant,5,2026-03-03 00:40:12,i like this app so nice to see contant,0.6,Positive
Samsung,2,2026-03-03 00:36:53,samsung,0.0,Neutral
Aesthetic I love it 🎭,5,2026-03-03 00:22:55,aesthetic i love it ,0.5,Positive
awesome 👍,5,2026-03-03 00:17:40,awesome ,1.0,Positive
too much ai,1,2026-03-03 00:08:14,too much ai,0.2,Positive
Pinterest used to be useful and fun. Curating different topics to look back on later for either inspiration or purchasing. Now approximately 1/3 of my feed are things that interest me. The remaining 2/3 are AI or ads. No thank you.,2,2026-03-03 00:03:54,pinterest used to be useful and fun curating different topics to look back on later for either inspiration or purchasing now approximately of my feed are things that interest me the remaining are ai or ads no thank you,0.033333333333333326,Positive
Id give it 4.5 tbh mostly bc the ads are annoying but it is overall very helpful.,4,2026-03-02 23:45:41,id give it tbh mostly bc the ads are annoying but it is overall very helpful,-0.02500000000000001,Negative
"very user-friendly, handy as, love pinterest. anyone know how to pronounce it properly?",5,2026-03-02 23:44:19,very userfriendly handy as love pinterest anyone know how to pronounce it properly,0.325,Positive
Simply Amazing..!!,5,2026-03-02 23:44:06,simply amazing,0.6000000000000001,Positive
its amazing I can animate with great tuts!,5,2026-03-02 23:28:36,its amazing i can animate with great tuts,0.7000000000000001,Positive
It's Amazing BTW,5,2026-03-02 23:27:22,its amazing btw,0.6000000000000001,Positive
this is good but not too bad,5,2026-03-02 23:24:30,this is good but not too bad,5.551115123125783e-17,Positive
Too many consecutive ads instead of showing Pins,1,2026-03-02 23:19:41,too many consecutive ads instead of showing pins,0.5,Positive
omggggggg,5,2026-03-02 23:08:23,omggggggg,0.0,Neutral
ts so pinteresting,5,2026-03-02 22:51:17,ts so pinteresting,0.0,Neutral
I love it so much,5,2026-03-02 22:43:09,i love it so much,0.35,Positive
I love this app whether its to find art references or just looking at my fyp and whispers its a really fun experience just scrolling and seeing things I like/love but I as an artist dont support ai and with the new feature that was added not to long ago im really happy to see that their adding features just to remove them(ai artwork or ai in general) but I really hope it can become more advanced and also the issue with to much adds need to be fixed please I hope im not asking for to much 👻,4,2026-03-02 22:35:17,i love this app whether its to find art references or just looking at my fyp and whispers its a really fun experience just scrolling and seeing things i likelove but i as an artist dont support ai and with the new feature that was added not to long ago im really happy to see that their adding features just to remove themai artwork or ai in general but i really hope it can become more advanced and also the issue with to much adds need to be fixed please i hope im not asking for to much ,0.27803030303030307,Positive
Love it but it's been getting bad lately,4,2026-03-02 22:30:27,love it but its been getting bad lately,-0.1666666666666666,Negative
exceptionally creative asset,4,2026-03-02 22:25:31,exceptionally creative asset,0.5,Positive
love it 😊,5,2026-03-02 22:25:02,love it ,0.5,Positive
Trash,1,2026-03-02 22:24:13,trash,0.0,Neutral
"не могу вообще зайти в аккаунт, что за беспредел",1,2026-03-02 22:22:46, ,0.0,Neutral
completely erased my account. kept giving me an error and now my account just doesn't exist anymore.,1,2026-03-02 22:22:31,completely erased my account kept giving me an error and now my account just doesnt exist anymore,0.1,Positive
literally since your update you guys deleted my account nothing much else to say. can't get back in,1,2026-03-02 22:21:33,literally since your update you guys deleted my account nothing much else to say cant get back in,0.1,Positive
Has unfortunately been overrun by ads and AI. Can't find anything real or of actual interest anymore.,1,2026-03-02 22:20:35,has unfortunately been overrun by ads and ai cant find anything real or of actual interest anymore,-0.25,Negative
Not working at all since the last update.,1,2026-03-02 22:20:07,not working at all since the last update,0.0,Neutral
I love this app sooo much,5,2026-03-02 22:17:15,i love this app sooo much,0.35,Positive
"The app is really, really great and it has everything I could want.",5,2026-03-02 22:11:20,the app is really really great and it has everything i could want,0.8,Positive
No comment just BEAUTIFUL,5,2026-03-02 22:04:25,no comment just beautiful,0.85,Positive
ruled by AI. not worth it,1,2026-03-02 22:03:04,ruled by ai not worth it,-0.15,Negative
the only problem I have is whenever I try to create a board whenever I pick a picture to add they will never show up and sometimes the app will just close and I'll have to start over. everything else works great. just always a issue when I start a board. please fix!! I love making boards,5,2026-03-02 22:00:02,the only problem i have is whenever i try to create a board whenever i pick a picture to add they will never show up and sometimes the app will just close and ill have to start over everything else works great just always a issue when i start a board please fix i love making boards,0.2,Positive
"it's a great way to learn ,very visual and easy to explore different topics, I like very much",5,2026-03-02 21:41:35,its a great way to learn very visual and easy to explore different topics i like very much,0.2986666666666667,Positive
i can't see analytics on my phone for only 30 days,5,2026-03-02 21:28:28,i cant see analytics on my phone for only days,0.0,Neutral
good,4,2026-03-02 21:27:08,good,0.7,Positive
"classic, rocking pictures always",5,2026-03-02 21:26:59,classic rocking pictures always,0.16666666666666666,Positive
love it,5,2026-03-02 21:01:53,love it,0.5,Positive
good,3,2026-03-02 21:01:10,good,0.7,Positive
good,5,2026-03-02 20:49:45,good,0.7,Positive
"There are too many ads and AI junk on this app., I want to give zero stars",1,2026-03-02 20:29:29,there are too many ads and ai junk on this app i want to give zero stars,0.5,Positive
amazing 🌟,5,2026-03-02 20:12:16,amazing ,0.6000000000000001,Positive
l can keep the items in a secure place.,5,2026-03-02 20:10:47,l can keep the items in a secure place,0.4,Positive
The number of ads now compared to when I first started using this app is just ridiculous.,3,2026-03-02 19:58:48,the number of ads now compared to when i first started using this app is just ridiculous,-0.04166666666666666,Negative
it took too long to finish down load what is this s***,1,2026-03-02 19:54:30,it took too long to finish down load what is this s,-0.10277777777777777,Negative
✨❤Best wallpaper download app,5,2026-03-02 19:40:21,best wallpaper download app,1.0,Positive
love you 😍,5,2026-03-02 19:32:14,love you ,0.5,Positive
I love this app!!,5,2026-03-02 19:29:54,i love this app,0.5,Positive
"Great ideas. helpful and so many ways , especially with recipes and tutorials",5,2026-03-02 19:22:04,great ideas helpful and so many ways especially with recipes and tutorials,0.43333333333333335,Positive
love that there is so much variety,5,2026-03-02 19:11:43,love that there is so much variety,0.35,Positive
I love pinterest. So many great ideas from recipes to workouts and everything else I am interested in.,5,2026-03-02 19:03:08,i love pinterest so many great ideas from recipes to workouts and everything else i am interested in,0.5125,Positive
Lo mejor del mundo y puedo encontrar cualquier cosa necesito. Ya hice mi tablero de visión 🫂❤️🙏🏿🙌🏿,5,2026-03-02 18:28:19,lo mejor del mundo y puedo encontrar cualquier cosa necesito ya hice mi tablero de visin ,0.0,Neutral
Good,5,2026-03-02 18:25:14,good,0.7,Positive
🥰🥰🥰🥰,5,2026-03-02 18:22:10,,0.0,Neutral
👍👍👍,5,2026-03-02 18:21:09,,0.0,Neutral
Good experience,5,2026-03-02 18:16:36,good experience,0.7,Positive
sometimes I get alot of photos I am not interested in. and they keep showing up.,4,2026-03-02 18:08:03,sometimes i get alot of photos i am not interested in and they keep showing up,-0.125,Negative
Wonder full fentastic,5,2026-03-02 17:58:26,wonder full fentastic,0.35,Positive
nic,4,2026-03-02 17:50:39,nic,0.0,Neutral
"used to love it for helping to find inspiration with color palettes and finding pose references for art but now it's just full of soulless AI generated content, content farms, downright NSFW ads with full nudity and such, as well as endless false flags from the AI moderation on completely safe posts while barely cropped NSFW content is left up for months!",1,2026-03-02 17:49:45,used to love it for helping to find inspiration with color palettes and finding pose references for art but now its just full of soulless ai generated content content farms downright nsfw ads with full nudity and such as well as endless false flags from the ai moderation on completely safe posts while barely cropped nsfw content is left up for months,0.1361111111111111,Positive
"[New Update! 020326 Av16, A546U] I am a returning user, come to check up on how the platform is going and I find out not much has changed. The platform is centered around photos and art. That is it. Using it for Neighborhood Watch or Alert services vis photos, its not built for this. Also I like how the DEVs ban nudity but I don't like how teasing isn't being banned.. you need to ban all forms of pervert material clean off the platform and not allow pervert trash to be considered art like Vimeo.",1,2026-03-02 17:47:10,new update av au i am a returning user come to check up on how the platform is going and i find out not much has changed the platform is centered around photos and art that is it using it for neighborhood watch or alert services vis photos its not built for this also i like how the devs ban nudity but i dont like how teasing isnt being banned you need to ban all forms of pervert material clean off the platform and not allow pervert trash to be considered art like vimeo,0.13434343434343435,Positive
Pinterest is literally my comfort app. Whenever I need inspiration or a mood boost I open it and instantly feel motivated. The ideas are endless and the algorithm understands my vibe so well. 10/10 recommend!,5,2026-03-02 17:39:17,pinterest is literally my comfort app whenever i need inspiration or a mood boost i open it and instantly feel motivated the ideas are endless and the algorithm understands my vibe so well recommend,-0.041666666666666664,Negative
"It's mainly safe.U can post ,u can see photos, videos it's so fun.U can save u can follow people chat with other faces 😄.",5,2026-03-02 17:36:56,its mainly safeu can post u can see photos videos its so funu can save u can follow people chat with other faces ,0.02083333333333333,Positive
I love the app,5,2026-03-02 17:28:06,i love the app,0.5,Positive
"The AI assistant keeps removing random pins stating it is against community guidelines for self harm. When appealed stating that no self harm behavior is exhibited in the pin, they upheld the appeal and removed my pin that has been on the platform for years. This app is garbage with the AI taking over it.",1,2026-03-02 17:24:01,the ai assistant keeps removing random pins stating it is against community guidelines for self harm when appealed stating that no self harm behavior is exhibited in the pin they upheld the appeal and removed my pin that has been on the platform for years this app is garbage with the ai taking over it,-0.5,Negative
it's ok except for maybe a usual hiccup like suggesting pictures of tarantulas for a water wallpaper board(i have arachnophobia) or intense vibrations when you try to save pictures to collections which really do bother me and I have all notifications turned off even in the app,1,2026-03-02 17:20:20,its ok except for maybe a usual hiccup like suggesting pictures of tarantulas for a water wallpaper boardi have arachnophobia or intense vibrations when you try to save pictures to collections which really do bother me and i have all notifications turned off even in the app,0.1625,Positive
😄,4,2026-03-02 17:18:20,,0.0,Neutral
ok,5,2026-03-02 17:07:41,ok,0.5,Positive
Great App,5,2026-03-02 16:57:59,great app,0.8,Positive
mesmerizing,5,2026-03-02 16:40:05,mesmerizing,0.3,Positive
idea pin features don't show on my phone,1,2026-03-02 16:33:26,idea pin features dont show on my phone,0.0,Neutral
assessment for me is easy because today everyone who works with me will be satisfied. have a good time.,5,2026-03-02 16:29:18,assessment for me is easy because today everyone who works with me will be satisfied have a good time,0.5444444444444444,Positive
Very useful and inspirational app,5,2026-03-02 16:26:14,very useful and inspirational app,0.445,Positive
ENOUGH WITH WRONGFULLY FLAGGING MY ACCOUNT WITH VIOLATIONS OF PINS I DID NOT CREATED/UPLOADED!??!! this is making me angry!!! I keep getting emails/notifs about a pin I saved getting flagged and the system blames me for it as if I uploaded it. The worst part is that they don't even show me what the pin(s) are that gotten that flag. Moderation feels automated and it's irritating! let me use the platform in peace!! All pins I save aren't even mine and also harmless! I love Pinterest but I'm tired.,1,2026-03-02 16:15:18,enough with wrongfully flagging my account with violations of pins i did not createduploaded this is making me angry i keep getting emailsnotifs about a pin i saved getting flagged and the system blames me for it as if i uploaded it the worst part is that they dont even show me what the pins are that gotten that flag moderation feels automated and its irritating let me use the platform in peace all pins i save arent even mine and also harmless i love pinterest but im tired,-0.3,Negative
"Excellent way to design your own magazine, pinning what you like, subjects pictures info.. but sometimes I can't see my boards. please can someone create an option to print your favourites into your own mag",5,2026-03-02 16:12:49,excellent way to design your own magazine pinning what you like subjects pictures info but sometimes i cant see my boards please can someone create an option to print your favourites into your own mag,0.7333333333333334,Positive
I AM OBSESSED OVER DISSS APPPPPPPPPPPP !!!!!!!!!,5,2026-03-02 16:09:21,i am obsessed over disss apppppppppppp ,-0.5,Negative
"Pinterest is one of the best apps to I've used to get photos, videos and even edits. On Pinterest you can get such high quality videos,photos,edits and so much more. Along with that you can have your own profile filled with collages boards and pins.Pinterest is literally my go to when I'm feeling sad, happy, ok, or even on a normal day.I love that when I Pinterest something and I like it , Pinterest gives me notification saying that they'll look for more of that category. Love you Pinterest❤️❤️",5,2026-03-02 16:06:26,pinterest is one of the best apps to ive used to get photos videos and even edits on pinterest you can get such high quality videosphotosedits and so much more along with that you can have your own profile filled with collages boards and pinspinterest is literally my go to when im feeling sad happy ok or even on a normal dayi love that when i pinterest something and i like it pinterest gives me notification saying that theyll look for more of that category love you pinterest,0.39307692307692305,Positive
I have a only problem that is why there is so difficulty in adding a another account....I think you guys need to fix it !!!!,4,2026-03-02 16:01:34,i have a only problem that is why there is so difficulty in adding a another accounti think you guys need to fix it ,0.0,Neutral
Good,5,2026-03-02 16:01:04,good,0.7,Positive
when I am giving the date of birth date it is not taking it.,1,2026-03-02 15:53:44,when i am giving the date of birth date it is not taking it,0.0,Neutral
love this app find any and everything. easy to use.makes crafting easy.,5,2026-03-02 15:52:15,love this app find any and everything easy to usemakes crafting easy,0.45555555555555555,Positive
good ❤️,5,2026-03-02 15:47:40,good ,0.7,Positive
it is awesome it helps me with so much stuff,5,2026-03-02 15:45:50,it is awesome it helps me with so much stuff,0.6,Positive
this apl is very good,5,2026-03-02 15:35:01,this apl is very good,0.9099999999999999,Positive
Best app I have ever used. Thanks for this!❤️,5,2026-03-02 15:33:47,best app i have ever used thanks for this,0.6,Positive
very good 👍😊,5,2026-03-02 15:28:11,very good ,0.9099999999999999,Positive
"My experience with Pinterest has been creative and inspiring. I use Pinterest to share attractive pins and discover new fashion ideas and trends. Creating pins helps me improve my creativity, design sense, and content skills. I enjoy selecting products, writing titles, and sharing ideas with a wider audience. Pinterest motivates me to stay consistent, learn digital marketing basics, and grow my confidence while exploring online opportunities and creative expression.",5,2026-03-02 15:25:08,my experience with pinterest has been creative and inspiring i use pinterest to share attractive pins and discover new fashion ideas and trends creating pins helps me improve my creativity design sense and content skills i enjoy selecting products writing titles and sharing ideas with a wider audience pinterest motivates me to stay consistent learn digital marketing basics and grow my confidence while exploring online opportunities and creative expression,0.38579545454545455,Positive
Interface is taking too much time to reload the content.,1,2026-03-02 15:23:37,interface is taking too much time to reload the content,0.2,Positive
great recipes & info.,5,2026-03-02 15:20:14,great recipes info,0.8,Positive
hiu,5,2026-03-02 15:17:21,hiu,0.0,Neutral
very very excellent 👌👍,5,2026-03-02 15:06:55,very very excellent ,1.0,Positive
Best app EVEERRR!!!🎀✨️,5,2026-03-02 14:55:33,best app eveerrr,1.0,Positive
Haha my most fav app ever to just doom scroll and look for inspos for my vision board!,5,2026-03-02 14:54:58,haha my most fav app ever to just doom scroll and look for inspos for my vision board,0.35,Positive
👍👍👍👍👍👍,5,2026-03-02 14:52:30,,0.0,Neutral
its good and has amazing ideas,5,2026-03-02 14:50:19,its good and has amazing ideas,0.65,Positive
It’s really a good app by it I get so many new ideas,5,2026-03-02 14:49:18,its really a good app by it i get so many new ideas,0.4454545454545455,Positive
"I have never rated apps in my entire life but Pinterest deserves it. This is a very helpful app for studying, DIY, fun videos, thrift, art and what not! Thanks to Pinterest!",5,2026-03-02 14:48:16,i have never rated apps in my entire life but pinterest deserves it this is a very helpful app for studying diy fun videos thrift art and what not thanks to pinterest,0.1,Positive
as it help me grow my aesthetic and channel,5,2026-03-02 14:44:32,as it help me grow my aesthetic and channel,0.0,Neutral
"it""s a very good app🍃",5,2026-03-02 14:43:04,its a very good app,0.9099999999999999,Positive
nice app indian,5,2026-03-02 14:41:55,nice app indian,0.6,Positive
so good but the massage setting is no 5🌟,4,2026-03-02 14:40:31,so good but the massage setting is no ,0.7,Positive
هو برنامج جميل بس بيعلق ساعات,5,2026-03-02 14:33:18, ,0.0,Neutral
why do videos take so long to upload? I have reuploaded it at least 4 times and its still glitching.,1,2026-03-02 14:31:40,why do videos take so long to upload i have reuploaded it at least times and its still glitching,-0.175,Negative
my fav apps to search idea for my video or photo content. The photo is also on HD when downloaded. Loving it!,5,2026-03-02 14:30:07,my fav apps to search idea for my video or photo content the photo is also on hd when downloaded loving it,0.6,Positive
"imo anyone with this app deserve a cool guy title cause wdym this app has every picture i need, sky picture, cute animals, and etc",5,2026-03-02 14:24:56,imo anyone with this app deserve a cool guy title cause wdym this app has every picture i need sky picture cute animals and etc,0.425,Positive
It's perfect app I never seem before yeah I love this app,5,2026-03-02 14:24:11,its perfect app i never seem before yeah i love this app,0.75,Positive
this app is awsome I can get out fit ideas and meany more,5,2026-03-02 14:23:12,this app is awsome i can get out fit ideas and meany more,0.45,Positive
this app is best like you can make editing and many things but I have a request to the developer please add a download option from your pins so we can use another app so we can edit and upload videos that's it,4,2026-03-02 14:22:40,this app is best like you can make editing and many things but i have a request to the developer please add a download option from your pins so we can use another app so we can edit and upload videos thats it,0.75,Positive
match my asthetic,5,2026-03-02 14:18:47,match my asthetic,0.0,Neutral
nice,5,2026-03-02 14:18:32,nice,0.6,Positive
"seriously, pinterest and that game app called 'fun run' needs me as their brand ambassador. i seriously loved this app so much now everyone in my house has these 2 apps and because of me outsider downloaded it too. like i recommend these apps like I'm promoting it.",5,2026-03-02 14:13:50,seriously pinterest and that game app called fun run needs me as their brand ambassador i seriously loved this app so much now everyone in my house has these apps and because of me outsider downloaded it too like i recommend these apps like im promoting it,0.09333333333333331,Positive
ew,5,2026-03-02 14:10:27,ew,0.0,Neutral
nice,5,2026-03-02 14:10:15,nice,0.6,Positive
lots of ideas. thank you♡♡♡,5,2026-03-02 14:05:41,lots of ideas thank you,0.0,Neutral
love This app,5,2026-03-02 14:00:23,love this app,0.5,Positive
"why the hell is my pintrest not working properly from the past many days , it's showing the user not found again and again even though I redownloaded it thrice.",2,2026-03-02 13:53:50,why the hell is my pintrest not working properly from the past many days its showing the user not found again and again even though i redownloaded it thrice,0.08333333333333333,Positive
best app ever,5,2026-03-02 13:52:38,best app ever,1.0,Positive
best App❤️❤️,5,2026-03-02 13:51:58,best app,1.0,Positive
good luck with your friends.,5,2026-03-02 13:49:56,good luck with your friends,0.7,Positive
asthetic girly app love it,5,2026-03-02 13:46:37,asthetic girly app love it,0.5,Positive
Best application,5,2026-03-02 13:22:32,best application,1.0,Positive
really love the app because it can help me find reference easier and also has tons of amazing ideas from other love this app 5 stars⭐,5,2026-03-02 13:20:14,really love the app because it can help me find reference easier and also has tons of amazing ideas from other love this app stars,0.36875,Positive
"use it all the time, only complaint is the ads that come up over what I'm trying to see that cover my recipe. that makes me furious.",5,2026-03-02 13:15:37,use it all the time only complaint is the ads that come up over what im trying to see that cover my recipe that makes me furious,-0.15,Negative
Good 😊😊 ⭐⭐⭐⭐⭐💖,5,2026-03-02 13:10:04,good ,0.7,Positive
simple easy and educative,5,2026-03-02 13:06:53,simple easy and educative,0.21666666666666667,Positive
wow,5,2026-03-02 13:01:51,wow,0.1,Positive
unicorn coloring book pages,5,2026-03-02 12:56:07,unicorn coloring book pages,0.0,Neutral
Army or Blink is a good app for those who make videos without showing their face,5,2026-03-02 12:47:35,army or blink is a good app for those who make videos without showing their face,0.7,Positive
i put my real age and it did not work,1,2026-03-02 12:37:02,i put my real age and it did not work,0.2,Positive
you are created a very nice app,5,2026-03-02 12:36:03,you are created a very nice app,0.78,Positive
good,4,2026-03-02 12:32:43,good,0.7,Positive
Outstanding app!,5,2026-03-02 12:29:47,outstanding app,0.5,Positive
Really good experience,5,2026-03-02 12:18:46,really good experience,0.7,Positive
👍good,5,2026-03-02 12:13:15,good,0.7,Positive
wawa Everything you ask for from it is available in the images.,5,2026-03-02 12:05:42,wawa everything you ask for from it is available in the images,0.4,Positive
"Pintrest used to be my De - stress app but thanks to all the absolute nonsense ads from project makeovers, garden makeover it's ruined the Pintrest experience even after raising the issue on the add centre it pops on my pinterest. Hate using the app now.",1,2026-03-02 12:05:02,pintrest used to be my de stress app but thanks to all the absolute nonsense ads from project makeovers garden makeover its ruined the pintrest experience even after raising the issue on the add centre it pops on my pinterest hate using the app now,-0.13333333333333333,Negative
this is the best app I really love it,5,2026-03-02 12:03:14,this is the best app i really love it,0.75,Positive
awesome app I've never had before 👌,5,2026-03-02 11:47:10,awesome app ive never had before ,1.0,Positive
very informative aap I like this aap very much,4,2026-03-02 11:33:04,very informative aap i like this aap very much,0.23,Positive
So Fun!! 😆😆,5,2026-03-02 11:05:55,so fun ,0.3,Positive
op🤗,5,2026-03-02 10:57:36,op,0.0,Neutral
"""We recently limited the distribution of a Pin related to self-harm from–"" what if I left a bad review about it huh? if I did something wrong then tell me what I did wrong. show me the pin that's getting me in trouble because I'm not even the one creating or distributing it. I am simply liking or saving a pin and being punished for it without any means or way to defend myself. Pinterest do better.",1,2026-03-02 10:57:25,we recently limited the distribution of a pin related to selfharm from what if i left a bad review about it huh if i did something wrong then tell me what i did wrong show me the pin thats getting me in trouble because im not even the one creating or distributing it i am simply liking or saving a pin and being punished for it without any means or way to defend myself pinterest do better,-0.16349206349206347,Negative
it's very helpful,5,2026-03-02 10:56:09,its very helpful,0.2,Positive
I loved it.,5,2026-03-02 10:55:12,i loved it,0.7,Positive
blegh,2,2026-03-02 10:50:33,blegh,0.0,Neutral
king,5,2026-03-02 10:37:58,king,0.0,Neutral
it's the best app ever found.,5,2026-03-02 10:37:31,its the best app ever found,1.0,Positive
Good,4,2026-03-02 10:34:58,good,0.7,Positive
so aesthetic cool cozy can't express in words,5,2026-03-02 10:34:33,so aesthetic cool cozy cant express in words,0.075,Positive
this app makes my expectations very high in everything 😌🙃,5,2026-03-02 10:31:49,this app makes my expectations very high in everything ,0.20800000000000002,Positive
My experience with pinterest is awesome.I find many new ways and recipes and home remedies for myself and my family,5,2026-03-02 10:24:14,my experience with pinterest is awesomei find many new ways and recipes and home remedies for myself and my family,0.3181818181818182,Positive
I love app is uss ful app😌,5,2026-03-02 10:23:08,i love app is uss ful app,0.5,Positive
𝚝𝚑𝚒𝚜 𝚊𝚙𝚙 𝚋𝚊𝚗 𝚖𝚎 𝟸 𝚃𝙸𝙼𝙴𝚂!,1,2026-03-02 10:11:49, ,0.0,Neutral
very fast,5,2026-03-02 10:08:31,very fast,0.26,Positive
failed to log because of the birthdate and giving unnecessary problems,1,2026-03-02 10:07:47,failed to log because of the birthdate and giving unnecessary problems,-0.45,Negative
They pay adds that open the app when you press the closing X.,1,2026-03-02 10:02:54,they pay adds that open the app when you press the closing x,0.0,Neutral
"haven't been on this app in years. but I come back to find that it has been taken over by AI and you can't completely filter all ""AI modified"" images. you just had to deal with them. sickening and disgusting. Get rid of it",1,2026-03-02 09:42:54,havent been on this app in years but i come back to find that it has been taken over by ai and you cant completely filter all ai modified images you just had to deal with them sickening and disgusting get rid of it,-0.45,Negative
Perfect app for ideas and inspiration. I love discovering creative designs and saving them easily.,5,2026-03-02 09:41:24,perfect app for ideas and inspiration i love discovering creative designs and saving them easily,0.6083333333333334,Positive
so difficult,3,2026-03-02 09:38:19,so difficult,-0.5,Negative
Sometimes find it difficult to navigate in this site...,4,2026-03-02 09:36:54,sometimes find it difficult to navigate in this site,-0.5,Negative
"this aap is very good for photos and vedios. if anyone wants good results, they can find them at pinterest. It's such a amazing app 🙌🏻🔥🫀",5,2026-03-02 09:36:38,this aap is very good for photos and vedios if anyone wants good results they can find them at pinterest its such a amazing app ,0.48200000000000004,Positive
Editttt,5,2026-03-02 09:32:58,editttt,0.0,Neutral
I really like Pinterest because it has aesthetic images that touch people's hearts and you can make a lot of things from Pinterest.,5,2026-03-02 09:32:46,i really like pinterest because it has aesthetic images that touch peoples hearts and you can make a lot of things from pinterest,0.2,Positive
i really love this app it's so helpful to me in work,5,2026-03-02 09:31:07,i really love this app its so helpful to me in work,0.5,Positive
one of the best apps a teenager can use!!,5,2026-03-02 09:05:36,one of the best apps a teenager can use,1.0,Positive
This app is very good for use & more features are available in that...,5,2026-03-02 08:59:01,this app is very good for use more features are available in that,0.6033333333333334,Positive
"Inspiring and Fun! Pinterest is amazing for discovering ideas and inspiration. From fashion and recipes to DIY projects and home decor, it’s all in one place. The app is easy to use, visually beautiful, and makes saving and organizing ideas so simple. Perfect for creativity lovers!",5,2026-03-02 08:44:19,inspiring and fun pinterest is amazing for discovering ideas and inspiration from fashion and recipes to diy projects and home decor its all in one place the app is easy to use visually beautiful and makes saving and organizing ideas so simple perfect for creativity lovers,0.5261904761904762,Positive
i love this app sooooooooooooooooo much❤️🌟,5,2026-03-02 08:00:29,i love this app sooooooooooooooooo much,0.35,Positive
I love this app 💗,5,2026-03-02 07:47:12,i love this app ,0.5,Positive
amezing,5,2026-03-02 07:43:43,amezing,0.0,Neutral
this app is best but not opening cleanly many time not working no network problem,1,2026-03-02 07:31:46,this app is best but not opening cleanly many time not working no network problem,0.75,Positive
